dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1874-11-01,27.48,1.379,Bombay,India,18.48N,72.68E
1874-12-01,25.326,1.394,Bombay,India,18.48N,72.68E
1875-01-01,23.827,0.896,Bombay,India,18.48N,72.68E
1875-02-01,23.691,1.202,Bombay,India,18.48N,72.68E
1875-03-01,27.163,1.159,Bombay,India,18.48N,72.68E
1875-04-01,27.806,0.736,Bombay,India,18.48N,72.68E
1875-05-01,29.324,0.861,Bombay,India,18.48N,72.68E
1875-06-01,28.038,1.151,Bombay,India,18.48N,72.68E
1875-07-01,26.312,1.047,Bombay,India,18.48N,72.68E
1875-08-01,26.332,0.621,Bombay,India,18.48N,72.68E
1875-09-01,26.413,0.717,Bombay,India,18.48N,72.68E
1875-10-01,26.372,0.927,Bombay,India,18.48N,72.68E
1875-11-01,26.721,1.034,Bombay,India,18.48N,72.68E
1875-12-01,25.591,0.732,Bombay,India,18.48N,72.68E
1876-01-01,25.208,2.922,Bombay,India,18.48N,72.68E
1876-02-01,24.638,1.983,Bombay,India,18.48N,72.68E
1876-03-01,26.468,1.774,Bombay,India,18.48N,72.68E
1876-04-01,28.298,1.642,Bombay,India,18.48N,72.68E
1876-05-01,28.916,1.051,Bombay,India,18.48N,72.68E
1876-06-01,28.071,1.523,Bombay,India,18.48N,72.68E
1876-07-01,26.393,0.981,Bombay,India,18.48N,72.68E
1876-08-01,25.972,0.77,Bombay,India,18.48N,72.68E
1876-09-01,26.044,1.165,Bombay,India,18.48N,72.68E
1876-10-01,28.146,1.899,Bombay,India,18.48N,72.68E
1876-11-01,27.624,2.362,Bombay,India,18.48N,72.68E
1876-12-01,26.29,1.889,Bombay,India,18.48N,72.68E
1877-01-01,24.592,1.666,Bombay,India,18.48N,72.68E
1877-02-01,24.126,1.506,Bombay,India,18.48N,72.68E
1877-03-01,25.832,0.596,Bombay,India,18.48N,72.68E
1877-04-01,26.925,0.991,Bombay,India,18.48N,72.68E
1877-05-01,28.51,0.742,Bombay,India,18.48N,72.68E
1877-06-01,28.294,1.848,Bombay,India,18.48N,72.68E
1877-07-01,28.062,0.943,Bombay,India,18.48N,72.68E
1877-08-01,27.68,1.192,Bombay,India,18.48N,72.68E
1877-09-01,27.641,0.741,Bombay,India,18.48N,72.68E
1877-10-01,27.346,0.878,Bombay,India,18.48N,72.68E
1877-11-01,28.52,0.929,Bombay,India,18.48N,72.68E
1877-12-01,27.341,2.348,Bombay,India,18.48N,72.68E
1878-01-01,24.018,2.397,Bombay,India,18.48N,72.68E
1878-02-01,25.441,1.657,Bombay,India,18.48N,72.68E
1878-03-01,26.682,1.496,Bombay,India,18.48N,72.68E
1878-04-01,27.4,0.984,Bombay,India,18.48N,72.68E
1878-05-01,28.907,0.666,Bombay,India,18.48N,72.68E
1878-06-01,28.837,1.217,Bombay,India,18.48N,72.68E
1878-07-01,27.104,0.831,Bombay,India,18.48N,72.68E
1878-08-01,26.632,0.799,Bombay,India,18.48N,72.68E
1878-09-01,27.168,0.493,Bombay,India,18.48N,72.68E
1878-10-01,28.226,0.43,Bombay,India,18.48N,72.68E
1878-11-01,27.313,0.884,Bombay,India,18.48N,72.68E
1878-12-01,24.875,1.148,Bombay,India,18.48N,72.68E
1879-01-01,24.437,0.751,Bombay,India,18.48N,72.68E
1879-02-01,23.949,0.782,Bombay,India,18.48N,72.68E
1879-03-01,25.247,0.822,Bombay,India,18.48N,72.68E
1879-04-01,27.478,1.44,Bombay,India,18.48N,72.68E
1879-05-01,28.302,0.999,Bombay,India,18.48N,72.68E
1879-06-01,26.801,1.066,Bombay,India,18.48N,72.68E
1879-07-01,27.207,1.065,Bombay,India,18.48N,72.68E
1879-08-01,25.696,0.483,Bombay,India,18.48N,72.68E
1879-09-01,26.2,0.618,Bombay,India,18.48N,72.68E
1879-10-01,27.13,0.944,Bombay,India,18.48N,72.68E
1879-11-01,25.587,0.696,Bombay,India,18.48N,72.68E
1879-12-01,23.957,1.029,Bombay,India,18.48N,72.68E
1880-01-01,23.816,1.237,Bombay,India,18.48N,72.68E
1880-02-01,23.352,0.562,Bombay,India,18.48N,72.68E
1880-03-01,27.034,1.436,Bombay,India,18.48N,72.68E
1880-04-01,27.867,0.42,Bombay,India,18.48N,72.68E
1880-05-01,28.624,0.545,Bombay,India,18.48N,72.68E
1880-06-01,27.538,0.925,Bombay,India,18.48N,72.68E
1880-07-01,26.326,0.572,Bombay,India,18.48N,72.68E
1880-08-01,26.555,0.751,Bombay,India,18.48N,72.68E
1880-09-01,26.149,0.788,Bombay,India,18.48N,72.68E
1880-10-01,27.768,0.973,Bombay,India,18.48N,72.68E
1880-11-01,27.281,1.789,Bombay,India,18.48N,72.68E
1880-12-01,25.757,0.813,Bombay,India,18.48N,72.68E
1881-01-01,24.511,0.853,Bombay,India,18.48N,72.68E
1881-02-01,24.744,0.82,Bombay,India,18.48N,72.68E
1881-03-01,25.499,0.601,Bombay,India,18.48N,72.68E
1881-04-01,27.303,0.708,Bombay,India,18.48N,72.68E
1881-05-01,29.224,0.591,Bombay,India,18.48N,72.68E
1881-06-01,28.003,0.89,Bombay,India,18.48N,72.68E
1881-07-01,26.749,0.549,Bombay,India,18.48N,72.68E
1881-08-01,26.456,0.455,Bombay,India,18.48N,72.68E
1881-09-01,26.621,0.491,Bombay,India,18.48N,72.68E
1881-10-01,27.531,0.651,Bombay,India,18.48N,72.68E
1881-11-01,26.512,0.81,Bombay,India,18.48N,72.68E
1881-12-01,25.46,0.825,Bombay,India,18.48N,72.68E
1882-01-01,25.067,0.91,Bombay,India,18.48N,72.68E
1882-02-01,23.925,0.537,Bombay,India,18.48N,72.68E
1882-03-01,26.184,0.723,Bombay,India,18.48N,72.68E
1882-04-01,27.207,0.691,Bombay,India,18.48N,72.68E
1882-05-01,28.228,0.666,Bombay,India,18.48N,72.68E
1882-06-01,26.776,0.482,Bombay,India,18.48N,72.68E
1882-07-01,25.806,0.363,Bombay,India,18.48N,72.68E
1882-08-01,26.439,0.544,Bombay,India,18.48N,72.68E
1882-09-01,26.512,0.359,Bombay,India,18.48N,72.68E
1882-10-01,27.155,0.541,Bombay,India,18.48N,72.68E
1882-11-01,26.203,1.335,Bombay,India,18.48N,72.68E
1882-12-01,25.334,0.725,Bombay,India,18.48N,72.68E
1883-01-01,24.156,0.627,Bombay,India,18.48N,72.68E
1883-02-01,23.875,0.956,Bombay,India,18.48N,72.68E
1883-03-01,25.004,0.655,Bombay,India,18.48N,72.68E
1883-04-01,27.157,0.517,Bombay,India,18.48N,72.68E
1883-05-01,28.617,0.808,Bombay,India,18.48N,72.68E
1883-06-01,27.208,0.511,Bombay,India,18.48N,72.68E
1883-07-01,26.372,0.611,Bombay,India,18.48N,72.68E
1883-08-01,26.461,0.435,Bombay,India,18.48N,72.68E
1883-09-01,25.854,0.532,Bombay,India,18.48N,72.68E
1883-10-01,26.999,0.714,Bombay,India,18.48N,72.68E
1883-11-01,25.788,0.775,Bombay,India,18.48N,72.68E
1883-12-01,23.267,1.308,Bombay,India,18.48N,72.68E
1884-01-01,22.562,0.772,Bombay,India,18.48N,72.68E
1884-02-01,23.271,0.864,Bombay,India,18.48N,72.68E
1884-03-01,25.598,0.862,Bombay,India,18.48N,72.68E
1884-04-01,26.645,0.76,Bombay,India,18.48N,72.68E
1884-05-01,28.524,0.809,Bombay,India,18.48N,72.68E
1884-06-01,28.245,0.47,Bombay,India,18.48N,72.68E
1884-07-01,26.699,0.534,Bombay,India,18.48N,72.68E
1884-08-01,26.645,0.585,Bombay,India,18.48N,72.68E
1884-09-01,26.022,0.647,Bombay,India,18.48N,72.68E
1884-10-01,26.873,0.423,Bombay,India,18.48N,72.68E
1884-11-01,25.89,0.882,Bombay,India,18.48N,72.68E
1884-12-01,24.521,0.875,Bombay,India,18.48N,72.68E
1885-01-01,23.958,1.483,Bombay,India,18.48N,72.68E
1885-02-01,22.436,0.744,Bombay,India,18.48N,72.68E
1885-03-01,25.244,1.17,Bombay,India,18.48N,72.68E
1885-04-01,26.329,1.149,Bombay,India,18.48N,72.68E
1885-05-01,28.114,0.834,Bombay,India,18.48N,72.68E
1885-06-01,28.499,0.659,Bombay,India,18.48N,72.68E
1885-07-01,27.055,0.781,Bombay,India,18.48N,72.68E
1885-08-01,26.664,0.684,Bombay,India,18.48N,72.68E
1885-09-01,27.002,0.669,Bombay,India,18.48N,72.68E
1885-10-01,27.683,0.704,Bombay,India,18.48N,72.68E
1885-11-01,27.124,0.701,Bombay,India,18.48N,72.68E
1885-12-01,24.969,1.022,Bombay,India,18.48N,72.68E
1886-01-01,23.405,0.722,Bombay,India,18.48N,72.68E
1886-02-01,23.654,1.022,Bombay,India,18.48N,72.68E
1886-03-01,25.581,0.553,Bombay,India,18.48N,72.68E
1886-04-01,27.217,1.04,Bombay,India,18.48N,72.68E
1886-05-01,29.047,0.979,Bombay,India,18.48N,72.68E
1886-06-01,27.747,0.787,Bombay,India,18.48N,72.68E
1886-07-01,26.596,0.787,Bombay,India,18.48N,72.68E
1886-08-01,26.504,0.504,Bombay,India,18.48N,72.68E
1886-09-01,27.007,0.576,Bombay,India,18.48N,72.68E
1886-10-01,27.667,1.14,Bombay,India,18.48N,72.68E
1886-11-01,27.21,0.667,Bombay,India,18.48N,72.68E
1886-12-01,24.889,1.026,Bombay,India,18.48N,72.68E
1887-01-01,23.343,1.588,Bombay,India,18.48N,72.68E
1887-02-01,23.473,1.048,Bombay,India,18.48N,72.68E
1887-03-01,25.297,0.862,Bombay,India,18.48N,72.68E
1887-04-01,27.221,1.29,Bombay,India,18.48N,72.68E
1887-05-01,28.145,0.594,Bombay,India,18.48N,72.68E
1887-06-01,26.801,0.442,Bombay,India,18.48N,72.68E
1887-07-01,25.925,0.663,Bombay,India,18.48N,72.68E
1887-08-01,25.859,0.451,Bombay,India,18.48N,72.68E
1887-09-01,26.162,0.556,Bombay,India,18.48N,72.68E
1887-10-01,27.383,0.407,Bombay,India,18.48N,72.68E
1887-11-01,27.002,0.771,Bombay,India,18.48N,72.68E
1887-12-01,24.948,1.053,Bombay,India,18.48N,72.68E
1888-01-01,23.416,1.087,Bombay,India,18.48N,72.68E
1888-02-01,24.064,0.933,Bombay,India,18.48N,72.68E
1888-03-01,26.362,0.814,Bombay,India,18.48N,72.68E
1888-04-01,27.666,1.136,Bombay,India,18.48N,72.68E
1888-05-01,28.347,0.421,Bombay,India,18.48N,72.68E
1888-06-01,28.137,0.969,Bombay,India,18.48N,72.68E
1888-07-01,26.753,0.524,Bombay,India,18.48N,72.68E
1888-08-01,26.305,0.458,Bombay,India,18.48N,72.68E
1888-09-01,27.274,0.527,Bombay,India,18.48N,72.68E
1888-10-01,28.182,0.763,Bombay,India,18.48N,72.68E
1888-11-01,27.634,0.503,Bombay,India,18.48N,72.68E
1888-12-01,25.489,0.971,Bombay,India,18.48N,72.68E
1889-01-01,24.783,0.644,Bombay,India,18.48N,72.68E
1889-02-01,24.412,0.7,Bombay,India,18.48N,72.68E
1889-03-01,26.116,0.884,Bombay,India,18.48N,72.68E
1889-04-01,27.813,1.615,Bombay,India,18.48N,72.68E
1889-05-01,29.586,0.966,Bombay,India,18.48N,72.68E
1889-06-01,28.019,0.386,Bombay,India,18.48N,72.68E
1889-07-01,27.157,0.923,Bombay,India,18.48N,72.68E
1889-08-01,26.831,0.4,Bombay,India,18.48N,72.68E
1889-09-01,27.64,0.776,Bombay,India,18.48N,72.68E
1889-10-01,26.811,0.304,Bombay,India,18.48N,72.68E
1889-11-01,25.544,0.826,Bombay,India,18.48N,72.68E
1889-12-01,24.813,1.212,Bombay,India,18.48N,72.68E
1890-01-01,24.225,1.042,Bombay,India,18.48N,72.68E
1890-02-01,25.017,0.867,Bombay,India,18.48N,72.68E
1890-03-01,25.878,0.995,Bombay,India,18.48N,72.68E
1890-04-01,27.679,1.241,Bombay,India,18.48N,72.68E
1890-05-01,28.7,1.066,Bombay,India,18.48N,72.68E
1890-06-01,27.16,0.771,Bombay,India,18.48N,72.68E
1890-07-01,26.261,0.497,Bombay,India,18.48N,72.68E
1890-08-01,25.721,0.411,Bombay,India,18.48N,72.68E
1890-09-01,26.328,0.552,Bombay,India,18.48N,72.68E
1890-10-01,27.208,0.808,Bombay,India,18.48N,72.68E
1890-11-01,27.132,1.228,Bombay,India,18.48N,72.68E
1890-12-01,25.6,0.983,Bombay,India,18.48N,72.68E
1891-01-01,23.88,0.671,Bombay,India,18.48N,72.68E
1891-02-01,23.702,0.808,Bombay,India,18.48N,72.68E
1891-03-01,24.995,0.585,Bombay,India,18.48N,72.68E
1891-04-01,27.133,1.246,Bombay,India,18.48N,72.68E
1891-05-01,28.887,1.012,Bombay,India,18.48N,72.68E
1891-06-01,29.29,0.705,Bombay,India,18.48N,72.68E
1891-07-01,27.005,0.697,Bombay,India,18.48N,72.68E
1891-08-01,26.66,0.311,Bombay,India,18.48N,72.68E
1891-09-01,26.971,0.721,Bombay,India,18.48N,72.68E
1891-10-01,27.775,0.305,Bombay,India,18.48N,72.68E
1891-11-01,27.093,0.675,Bombay,India,18.48N,72.68E
1891-12-01,25.607,1.035,Bombay,India,18.48N,72.68E
1892-01-01,24.875,0.754,Bombay,India,18.48N,72.68E
1892-02-01,25.011,0.391,Bombay,India,18.48N,72.68E
1892-03-01,26.264,1.506,Bombay,India,18.48N,72.68E
1892-04-01,29.014,0.953,Bombay,India,18.48N,72.68E
1892-05-01,29.069,0.653,Bombay,India,18.48N,72.68E
1892-06-01,27.745,0.639,Bombay,India,18.48N,72.68E
1892-07-01,27.137,0.647,Bombay,India,18.48N,72.68E
1892-08-01,26.196,0.82,Bombay,India,18.48N,72.68E
1892-09-01,26.206,0.51,Bombay,India,18.48N,72.68E
1892-10-01,27.68,0.459,Bombay,India,18.48N,72.68E
1892-11-01,25.82,0.716,Bombay,India,18.48N,72.68E
1892-12-01,24.894,0.75,Bombay,India,18.48N,72.68E
1893-01-01,23.247,0.463,Bombay,India,18.48N,72.68E
1893-02-01,22.389,0.58,Bombay,India,18.48N,72.68E
1893-03-01,24.622,0.604,Bombay,India,18.48N,72.68E
1893-04-01,27.57,0.546,Bombay,India,18.48N,72.68E
1893-05-01,28.229,0.512,Bombay,India,18.48N,72.68E
1893-06-01,26.997,0.582,Bombay,India,18.48N,72.68E
1893-07-01,26.687,0.55,Bombay,India,18.48N,72.68E
1893-08-01,26.367,0.377,Bombay,India,18.48N,72.68E
1893-09-01,26.437,0.513,Bombay,India,18.48N,72.68E
1893-10-01,27.055,0.596,Bombay,India,18.48N,72.68E
1893-11-01,27.417,0.638,Bombay,India,18.48N,72.68E
1893-12-01,25.23,0.621,Bombay,India,18.48N,72.68E
1894-01-01,24.407,0.564,Bombay,India,18.48N,72.68E
1894-02-01,24.798,0.801,Bombay,India,18.48N,72.68E
1894-03-01,26.019,0.832,Bombay,India,18.48N,72.68E
1894-04-01,27.509,0.426,Bombay,India,18.48N,72.68E
1894-05-01,28.844,0.483,Bombay,India,18.48N,72.68E
1894-06-01,27.981,0.522,Bombay,India,18.48N,72.68E
1894-07-01,26.51,0.222,Bombay,India,18.48N,72.68E
1894-08-01,26.723,0.452,Bombay,India,18.48N,72.68E
1894-09-01,26.451,0.596,Bombay,India,18.48N,72.68E
1894-10-01,27.246,0.548,Bombay,India,18.48N,72.68E
1894-11-01,26.344,0.56,Bombay,India,18.48N,72.68E
1894-12-01,25.304,1.105,Bombay,India,18.48N,72.68E
1895-01-01,23.787,1.201,Bombay,India,18.48N,72.68E
1895-02-01,23.911,0.573,Bombay,India,18.48N,72.68E
1895-03-01,25.939,0.792,Bombay,India,18.48N,72.68E
1895-04-01,27.329,0.871,Bombay,India,18.48N,72.68E
1895-05-01,28.955,0.833,Bombay,India,18.48N,72.68E
1895-06-01,28.234,0.394,Bombay,India,18.48N,72.68E
1895-07-01,26.997,0.62,Bombay,India,18.48N,72.68E
1895-08-01,26.436,0.451,Bombay,India,18.48N,72.68E
1895-09-01,26.506,0.43,Bombay,India,18.48N,72.68E
1895-10-01,27.609,0.382,Bombay,India,18.48N,72.68E
1895-11-01,27.635,0.369,Bombay,India,18.48N,72.68E
1895-12-01,25.166,0.643,Bombay,India,18.48N,72.68E
1896-01-01,24.532,0.777,Bombay,India,18.48N,72.68E
1896-02-01,24.108,0.422,Bombay,India,18.48N,72.68E
1896-03-01,26.291,0.764,Bombay,India,18.48N,72.68E
1896-04-01,28.633,0.845,Bombay,India,18.48N,72.68E
1896-05-01,29.48,0.222,Bombay,India,18.48N,72.68E
1896-06-01,28.038,0.376,Bombay,India,18.48N,72.68E
1896-07-01,27.013,0.301,Bombay,India,18.48N,72.68E
1896-08-01,25.974,0.383,Bombay,India,18.48N,72.68E
1896-09-01,27.382,0.481,Bombay,India,18.48N,72.68E
1896-10-01,29.175,0.818,Bombay,India,18.48N,72.68E
1896-11-01,28.336,0.873,Bombay,India,18.48N,72.68E
1896-12-01,26.609,0.791,Bombay,India,18.48N,72.68E
1897-01-01,24.356,1.775,Bombay,India,18.48N,72.68E
1897-02-01,24.244,1.439,Bombay,India,18.48N,72.68E
1897-03-01,25.068,1.069,Bombay,India,18.48N,72.68E
1897-04-01,27.777,1.386,Bombay,India,18.48N,72.68E
1897-05-01,29.18,0.891,Bombay,India,18.48N,72.68E
1897-06-01,28.972,0.468,Bombay,India,18.48N,72.68E
1897-07-01,27.46,0.881,Bombay,India,18.48N,72.68E
1897-08-01,27.103,0.409,Bombay,India,18.48N,72.68E
1897-09-01,27.277,0.458,Bombay,India,18.48N,72.68E
1897-10-01,27.612,0.563,Bombay,India,18.48N,72.68E
1897-11-01,26.387,0.894,Bombay,India,18.48N,72.68E
1897-12-01,24.683,0.665,Bombay,India,18.48N,72.68E
1898-01-01,24.264,1.09,Bombay,India,18.48N,72.68E
1898-02-01,23.592,0.687,Bombay,India,18.48N,72.68E
1898-03-01,26.065,0.703,Bombay,India,18.48N,72.68E
1898-04-01,28.146,1.183,Bombay,India,18.48N,72.68E
1898-05-01,29.26,0.557,Bombay,India,18.48N,72.68E
1898-06-01,28.122,0.455,Bombay,India,18.48N,72.68E
1898-07-01,26.754,0.431,Bombay,India,18.48N,72.68E
1898-08-01,26.488,0.613,Bombay,India,18.48N,72.68E
1898-09-01,26.564,0.314,Bombay,India,18.48N,72.68E
1898-10-01,28.551,0.32,Bombay,India,18.48N,72.68E
1898-11-01,27.854,0.488,Bombay,India,18.48N,72.68E
1898-12-01,26.345,0.774,Bombay,India,18.48N,72.68E
1899-01-01,22.759,0.797,Bombay,India,18.48N,72.68E
1899-02-01,24.067,0.611,Bombay,India,18.48N,72.68E
1899-03-01,26.279,0.749,Bombay,India,18.48N,72.68E
1899-04-01,26.984,0.488,Bombay,India,18.48N,72.68E
1899-05-01,28.677,0.41,Bombay,India,18.48N,72.68E
1899-06-01,27.761,0.628,Bombay,India,18.48N,72.68E
1899-07-01,27.397,0.502,Bombay,India,18.48N,72.68E
1899-08-01,27.455,0.676,Bombay,India,18.48N,72.68E
1899-09-01,27.348,0.717,Bombay,India,18.48N,72.68E
1899-10-01,28.757,1.287,Bombay,India,18.48N,72.68E
1899-11-01,27.509,1.139,Bombay,India,18.48N,72.68E
1899-12-01,26.066,0.671,Bombay,India,18.48N,72.68E
1900-01-01,24.31,1.25,Bombay,India,18.48N,72.68E
1900-02-01,24.235,1.823,Bombay,India,18.48N,72.68E
1900-03-01,25.973,1.086,Bombay,India,18.48N,72.68E
1900-04-01,27.596,1.331,Bombay,India,18.48N,72.68E
1900-05-01,29.045,0.687,Bombay,India,18.48N,72.68E
1900-06-01,29.203,0.859,Bombay,India,18.48N,72.68E
1900-07-01,27.852,0.748,Bombay,India,18.48N,72.68E
1900-08-01,26.667,0.339,Bombay,India,18.48N,72.68E
1900-09-01,26.943,0.576,Bombay,India,18.48N,72.68E
1900-10-01,27.724,0.478,Bombay,India,18.48N,72.68E
1900-11-01,27.859,0.551,Bombay,India,18.48N,72.68E
1900-12-01,26.606,0.765,Bombay,India,18.48N,72.68E
1901-01-01,23.87,0.86,Bombay,India,18.48N,72.68E
1901-02-01,22.899,0.566,Bombay,India,18.48N,72.68E
1901-03-01,26.263,0.625,Bombay,India,18.48N,72.68E
1901-04-01,27.854,0.738,Bombay,India,18.48N,72.68E
1901-05-01,29.054,0.52,Bombay,India,18.48N,72.68E
1901-06-01,28.354,0.675,Bombay,India,18.48N,72.68E
1901-07-01,27.166,0.713,Bombay,India,18.48N,72.68E
1901-08-01,26.522,0.298,Bombay,India,18.48N,72.68E
1901-09-01,27.262,0.441,Bombay,India,18.48N,72.68E
1901-10-01,27.998,0.897,Bombay,India,18.48N,72.68E
1901-11-01,27.825,0.791,Bombay,India,18.48N,72.68E
1901-12-01,26.09,0.617,Bombay,India,18.48N,72.68E
1902-01-01,25.241,0.646,Bombay,India,18.48N,72.68E
1902-02-01,24.783,0.535,Bombay,India,18.48N,72.68E
1902-03-01,26.99,0.323,Bombay,India,18.48N,72.68E
1902-04-01,28.175,0.385,Bombay,India,18.48N,72.68E
1902-05-01,29.727,0.354,Bombay,India,18.48N,72.68E
1902-06-01,28.733,0.439,Bombay,India,18.48N,72.68E
1902-07-01,27.721,0.753,Bombay,India,18.48N,72.68E
1902-08-01,27.457,0.552,Bombay,India,18.48N,72.68E
1902-09-01,26.94,0.425,Bombay,India,18.48N,72.68E
1902-10-01,28.782,0.385,Bombay,India,18.48N,72.68E
1902-11-01,27.42,0.971,Bombay,India,18.48N,72.68E
1902-12-01,25.605,0.808,Bombay,India,18.48N,72.68E
1903-01-01,23.996,0.645,Bombay,India,18.48N,72.68E
1903-02-01,23.318,0.578,Bombay,India,18.48N,72.68E
1903-03-01,24.657,0.306,Bombay,India,18.48N,72.68E
1903-04-01,27.09,0.852,Bombay,India,18.48N,72.68E
1903-05-01,28.618,0.623,Bombay,India,18.48N,72.68E
1903-06-01,28.623,1.187,Bombay,India,18.48N,72.68E
1903-07-01,27.087,0.849,Bombay,India,18.48N,72.68E
1903-08-01,26.806,0.278,Bombay,India,18.48N,72.68E
1903-09-01,27.081,0.426,Bombay,India,18.48N,72.68E
1903-10-01,27.459,0.439,Bombay,India,18.48N,72.68E
1903-11-01,26.56,0.63,Bombay,India,18.48N,72.68E
1903-12-01,24.802,0.508,Bombay,India,18.48N,72.68E
1904-01-01,24.566,0.759,Bombay,India,18.48N,72.68E
1904-02-01,24.483,0.931,Bombay,India,18.48N,72.68E
1904-03-01,25.488,0.713,Bombay,India,18.48N,72.68E
1904-04-01,27.515,0.338,Bombay,India,18.48N,72.68E
1904-05-01,29.111,0.367,Bombay,India,18.48N,72.68E
1904-06-01,28.024,0.781,Bombay,India,18.48N,72.68E
1904-07-01,27.015,0.469,Bombay,India,18.48N,72.68E
1904-08-01,26.965,0.573,Bombay,India,18.48N,72.68E
1904-09-01,26.98,0.364,Bombay,India,18.48N,72.68E
1904-10-01,28.216,0.484,Bombay,India,18.48N,72.68E
1904-11-01,26.546,0.559,Bombay,India,18.48N,72.68E
1904-12-01,25.31,0.485,Bombay,India,18.48N,72.68E
1905-01-01,23.253,0.777,Bombay,India,18.48N,72.68E
1905-02-01,21.858,0.471,Bombay,India,18.48N,72.68E
1905-03-01,24.144,0.337,Bombay,India,18.48N,72.68E
1905-04-01,25.626,0.661,Bombay,India,18.48N,72.68E
1905-05-01,29.306,1.198,Bombay,India,18.48N,72.68E
1905-06-01,29.137,0.469,Bombay,India,18.48N,72.68E
1905-07-01,27.437,0.406,Bombay,India,18.48N,72.68E
1905-08-01,26.966,0.535,Bombay,India,18.48N,72.68E
1905-09-01,27.285,0.43,Bombay,India,18.48N,72.68E
1905-10-01,28.509,0.545,Bombay,India,18.48N,72.68E
1905-11-01,27.836,0.415,Bombay,India,18.48N,72.68E
1905-12-01,24.993,0.726,Bombay,India,18.48N,72.68E
1906-01-01,23.477,0.692,Bombay,India,18.48N,72.68E
1906-02-01,22.771,0.613,Bombay,India,18.48N,72.68E
1906-03-01,24.631,0.399,Bombay,India,18.48N,72.68E
1906-04-01,27.104,1.585,Bombay,India,18.48N,72.68E
1906-05-01,29.282,0.615,Bombay,India,18.48N,72.68E
1906-06-01,27.917,0.396,Bombay,India,18.48N,72.68E
1906-07-01,26.953,0.485,Bombay,India,18.48N,72.68E
1906-08-01,26.798,0.352,Bombay,India,18.48N,72.68E
1906-09-01,26.649,0.611,Bombay,India,18.48N,72.68E
1906-10-01,27.766,0.404,Bombay,India,18.48N,72.68E
1906-11-01,27.84,0.387,Bombay,India,18.48N,72.68E
1906-12-01,25.861,0.695,Bombay,India,18.48N,72.68E
1907-01-01,24.74,0.774,Bombay,India,18.48N,72.68E
1907-02-01,24.111,0.543,Bombay,India,18.48N,72.68E
1907-03-01,25.47,0.661,Bombay,India,18.48N,72.68E
1907-04-01,26.818,1.621,Bombay,India,18.48N,72.68E
1907-05-01,28.441,0.6,Bombay,India,18.48N,72.68E
1907-06-01,28.249,0.271,Bombay,India,18.48N,72.68E
1907-07-01,27.195,0.61,Bombay,India,18.48N,72.68E
1907-08-01,25.9,0.588,Bombay,India,18.48N,72.68E
1907-09-01,26.85,0.514,Bombay,India,18.48N,72.68E
1907-10-01,28.194,0.471,Bombay,India,18.48N,72.68E
1907-11-01,28.083,0.52,Bombay,India,18.48N,72.68E
1907-12-01,25.007,1.054,Bombay,India,18.48N,72.68E
1908-01-01,24.038,0.6,Bombay,India,18.48N,72.68E
1908-02-01,23.693,0.79,Bombay,India,18.48N,72.68E
1908-03-01,24.855,0.366,Bombay,India,18.48N,72.68E
1908-04-01,27.689,0.232,Bombay,India,18.48N,72.68E
1908-05-01,28.696,0.397,Bombay,India,18.48N,72.68E
1908-06-01,28.692,0.339,Bombay,India,18.48N,72.68E
1908-07-01,26.405,0.382,Bombay,India,18.48N,72.68E
1908-08-01,25.987,0.435,Bombay,India,18.48N,72.68E
1908-09-01,26.986,0.327,Bombay,India,18.48N,72.68E
1908-10-01,27.963,0.451,Bombay,India,18.48N,72.68E
1908-11-01,26.294,0.445,Bombay,India,18.48N,72.68E
1908-12-01,24.058,1.134,Bombay,India,18.48N,72.68E
1909-01-01,23.69,1.336,Bombay,India,18.48N,72.68E
1909-02-01,23.718,0.487,Bombay,India,18.48N,72.68E
1909-03-01,26.233,0.435,Bombay,India,18.48N,72.68E
1909-04-01,26.824,0.301,Bombay,India,18.48N,72.68E
1909-05-01,29.176,0.369,Bombay,India,18.48N,72.68E
1909-06-01,27.895,0.574,Bombay,India,18.48N,72.68E
1909-07-01,26.269,0.453,Bombay,India,18.48N,72.68E
1909-08-01,26.575,0.383,Bombay,India,18.48N,72.68E
1909-09-01,26.263,0.315,Bombay,India,18.48N,72.68E
1909-10-01,27.341,0.433,Bombay,India,18.48N,72.68E
1909-11-01,26.8,0.334,Bombay,India,18.48N,72.68E
1909-12-01,25.231,0.712,Bombay,India,18.48N,72.68E
1910-01-01,23.88,0.486,Bombay,India,18.48N,72.68E
1910-02-01,24.155,1.329,Bombay,India,18.48N,72.68E
1910-03-01,25.749,0.733,Bombay,India,18.48N,72.68E
1910-04-01,27.359,0.454,Bombay,India,18.48N,72.68E
1910-05-01,28.669,0.317,Bombay,India,18.48N,72.68E
1910-06-01,27.787,0.288,Bombay,India,18.48N,72.68E
1910-07-01,27.13,0.263,Bombay,India,18.48N,72.68E
1910-08-01,26.372,0.247,Bombay,India,18.48N,72.68E
1910-09-01,26.332,0.285,Bombay,India,18.48N,72.68E
1910-10-01,27.069,0.332,Bombay,India,18.48N,72.68E
1910-11-01,25.701,0.707,Bombay,India,18.48N,72.68E
1910-12-01,24.439,0.749,Bombay,India,18.48N,72.68E
